_id,year,month,date,time,location,indicator,unit,value,note
20286,2023,January,04-01-2023,10:00,MALAKPET,ETHBENZ,ug/m3,3.62,
20287,2023,January,04-01-2023,10:00,MALAKPET,Toluene,ug/m3,1.66,
20288,2023,January,04-01-2023,10:00,MALAKPET,NO2,ug/m3,5.42,
20289,2023,January,04-01-2023,10:00,MALAKPET,NO,ug/m3,9.51,
20290,2023,January,04-01-2023,10:00,MALAKPET,Benzene,ug/m3,1.01,
20291,2023,January,04-01-2023,10:00,MALAKPET,PM10,ug/m3,65.4,
20292,2023,January,04-01-2023,10:00,MALAKPET,NOx,ppb,14.88,
20293,2023,January,04-01-2023,10:00,MALAKPET,Ozone,ug/m3,15.44,
20294,2023,January,04-01-2023,10:00,MALAKPET,NH3,ug/m3,11.08,
20295,2023,January,04-01-2023,10:00,MALAKPET,Temp,degreC,23.92,
20296,2023,January,04-01-2023,10:00,MALAKPET,RH,%,52.97,
20297,2023,January,04-01-2023,10:00,MALAKPET,WD,DEGREE,92.63,
20298,2023,January,04-01-2023,10:00,MALAKPET,SO2,ug/m3,9.94,
20299,2023,January,04-01-2023,10:00,MALAKPET,WS,m/s,0.04,
20300,2023,January,04-01-2023,10:00,MALAKPET,Xylene,ug/m3,3.21,
20301,2023,January,04-01-2023,10:00,MALAKPET,SR,W/m2,260.6,
20302,2023,January,04-01-2023,10:00,MALAKPET,CO,mg/m3,1.27,
20547,2023,January,04-01-2023,11:00,MALAKPET,Temp,degreC,26.33,
20548,2023,January,04-01-2023,11:00,MALAKPET,NH3,ug/m3,11.13,
20549,2023,January,04-01-2023,11:00,MALAKPET,Ozone,ug/m3,19.14,
20550,2023,January,04-01-2023,11:00,MALAKPET,WS,m/s,0.06,
20551,2023,January,04-01-2023,11:00,MALAKPET,WD,DEGREE,152.59,
20552,2023,January,04-01-2023,11:00,MALAKPET,PM2.5,ug/m3,39.94,
20553,2023,January,04-01-2023,11:00,MALAKPET,MP-Xylene,ug/m3,4.95,
20554,2023,January,04-01-2023,11:00,MALAKPET,RH,%,44.6,
20555,2023,January,04-01-2023,11:00,MALAKPET,NO,ug/m3,9.47,
20556,2023,January,04-01-2023,11:00,MALAKPET,NO2,ug/m3,5.4,
20557,2023,January,04-01-2023,11:00,MALAKPET,SR,W/m2,385.6,
20558,2023,January,04-01-2023,11:00,MALAKPET,SO2,ug/m3,10.24,
20559,2023,January,04-01-2023,11:00,MALAKPET,NOx,ppb,14.92,
20560,2023,January,04-01-2023,11:00,MALAKPET,Benzene,ug/m3,1.22,
20561,2023,January,04-01-2023,11:00,MALAKPET,ETHBENZ,ug/m3,4.16,
20562,2023,January,04-01-2023,11:00,MALAKPET,Toluene,ug/m3,1.12,
20563,2023,January,04-01-2023,11:00,MALAKPET,CO,mg/m3,0.7,
20564,2023,January,04-01-2023,11:00,MALAKPET,Xylene,ug/m3,3.29,
20565,2023,January,04-01-2023,11:00,MALAKPET,PM10,ug/m3,64.16,
20810,2023,January,04-01-2023,12:00,MALAKPET,MP-Xylene,ug/m3,4.98,
20811,2023,January,04-01-2023,12:00,MALAKPET,Ozone,ug/m3,26.22,
20812,2023,January,04-01-2023,12:00,MALAKPET,Benzene,ug/m3,1.26,
20813,2023,January,04-01-2023,12:00,MALAKPET,Toluene,ug/m3,1,
20814,2023,January,04-01-2023,12:00,MALAKPET,ETHBENZ,ug/m3,4.23,
20815,2023,January,04-01-2023,12:00,MALAKPET,CO,mg/m3,0.74,
20816,2023,January,04-01-2023,12:00,MALAKPET,NOx,ppb,14.89,
20817,2023,January,04-01-2023,12:00,MALAKPET,SO2,ug/m3,10.29,
20818,2023,January,04-01-2023,12:00,MALAKPET,NO,ug/m3,9.45,
20819,2023,January,04-01-2023,12:00,MALAKPET,NO2,ug/m3,5.36,
20820,2023,January,04-01-2023,12:00,MALAKPET,PM10,ug/m3,63.73,
20821,2023,January,04-01-2023,12:00,MALAKPET,NH3,ug/m3,11.45,
20822,2023,January,04-01-2023,12:00,MALAKPET,PM2.5,ug/m3,37.81,
20823,2023,January,04-01-2023,12:00,MALAKPET,Xylene,ug/m3,3.37,
20824,2023,January,04-01-2023,12:00,MALAKPET,Temp,degreC,30.88,
20825,2023,January,04-01-2023,12:00,MALAKPET,RH,%,35.55,
20826,2023,January,04-01-2023,12:00,MALAKPET,SR,W/m2,468,
20827,2023,January,04-01-2023,12:00,MALAKPET,WS,m/s,0.04,
20828,2023,January,04-01-2023,12:00,MALAKPET,WD,DEGREE,151.31,
21073,2023,January,04-01-2023,13:00,MALAKPET,NO2,ug/m3,5.39,
21074,2023,January,04-01-2023,13:00,MALAKPET,WD,DEGREE,150.47,
21075,2023,January,04-01-2023,13:00,MALAKPET,RH,%,33.2,
21076,2023,January,04-01-2023,13:00,MALAKPET,NO,ug/m3,9.41,
21077,2023,January,04-01-2023,13:00,MALAKPET,WS,m/s,0.07,
21078,2023,January,04-01-2023,13:00,MALAKPET,NOx,ppb,14.99,
21079,2023,January,04-01-2023,13:00,MALAKPET,Xylene,ug/m3,3.35,
21080,2023,January,04-01-2023,13:00,MALAKPET,NH3,ug/m3,11.33,
21081,2023,January,04-01-2023,13:00,MALAKPET,Toluene,ug/m3,1.01,
21082,2023,January,04-01-2023,13:00,MALAKPET,ETHBENZ,ug/m3,4.25,
21083,2023,January,04-01-2023,13:00,MALAKPET,SR,W/m2,504.2,
21084,2023,January,04-01-2023,13:00,MALAKPET,MP-Xylene,ug/m3,5.02,
21085,2023,January,04-01-2023,13:00,MALAKPET,Ozone,ug/m3,25.9,
21086,2023,January,04-01-2023,13:00,MALAKPET,Temp,degreC,30.09,
21087,2023,January,04-01-2023,13:00,MALAKPET,Benzene,ug/m3,1.25,
21088,2023,January,04-01-2023,13:00,MALAKPET,CO,mg/m3,0.6,
21089,2023,January,04-01-2023,13:00,MALAKPET,SO2,ug/m3,10.24,
21090,2023,January,04-01-2023,13:00,MALAKPET,PM10,ug/m3,64.67,
21091,2023,January,04-01-2023,13:00,MALAKPET,PM2.5,ug/m3,39.07,
21336,2023,January,04-01-2023,14:00,MALAKPET,Xylene,ug/m3,3.4,
21337,2023,January,04-01-2023,14:00,MALAKPET,RH,%,33.01,
21338,2023,January,04-01-2023,14:00,MALAKPET,Temp,degreC,29.42,
21339,2023,January,04-01-2023,14:00,MALAKPET,SR,W/m2,353.9,
21340,2023,January,04-01-2023,14:00,MALAKPET,Toluene,ug/m3,1,
21341,2023,January,04-01-2023,14:00,MALAKPET,NO2,ug/m3,5.26,
21342,2023,January,04-01-2023,14:00,MALAKPET,NO,ug/m3,9.34,
21343,2023,January,04-01-2023,14:00,MALAKPET,PM10,ug/m3,71.15,
21344,2023,January,04-01-2023,14:00,MALAKPET,PM2.5,ug/m3,46.76,
21345,2023,January,04-01-2023,14:00,MALAKPET,NOx,ppb,14.83,
21346,2023,January,04-01-2023,14:00,MALAKPET,CO,mg/m3,,
21347,2023,January,04-01-2023,14:00,MALAKPET,SO2,ug/m3,10.11,
21348,2023,January,04-01-2023,14:00,MALAKPET,NH3,ug/m3,11.58,
21349,2023,January,04-01-2023,14:00,MALAKPET,MP-Xylene,ug/m3,5.07,
21350,2023,January,04-01-2023,14:00,MALAKPET,ETHBENZ,ug/m3,4.13,
21351,2023,January,04-01-2023,14:00,MALAKPET,Benzene,ug/m3,1.24,
21352,2023,January,04-01-2023,14:00,MALAKPET,Ozone,ug/m3,25.87,
21353,2023,January,04-01-2023,14:00,MALAKPET,WD,DEGREE,137.81,
21354,2023,January,04-01-2023,14:00,MALAKPET,WS,m/s,0.04,
21599,2023,January,04-01-2023,15:00,MALAKPET,ETHBENZ,ug/m3,4.15,
21600,2023,January,04-01-2023,15:00,MALAKPET,Toluene,ug/m3,1.01,
21601,2023,January,04-01-2023,15:00,MALAKPET,SO2,ug/m3,10.27,
21602,2023,January,04-01-2023,15:00,MALAKPET,Benzene,ug/m3,1.26,
21603,2023,January,04-01-2023,15:00,MALAKPET,NO2,ug/m3,5.28,
21604,2023,January,04-01-2023,15:00,MALAKPET,NO,ug/m3,9.49,
21605,2023,January,04-01-2023,15:00,MALAKPET,NOx,ppb,15.03,
21606,2023,January,04-01-2023,15:00,MALAKPET,Ozone,ug/m3,25.79,
21607,2023,January,04-01-2023,15:00,MALAKPET,NH3,ug/m3,11.48,
21608,2023,January,04-01-2023,15:00,MALAKPET,CO,mg/m3,0.77,
21609,2023,January,04-01-2023,15:00,MALAKPET,Temp,degreC,28.35,
21610,2023,January,04-01-2023,15:00,MALAKPET,PM2.5,ug/m3,43.2,
21611,2023,January,04-01-2023,15:00,MALAKPET,SR,W/m2,284.7,
21612,2023,January,04-01-2023,15:00,MALAKPET,WS,m/s,0.06,
21613,2023,January,04-01-2023,15:00,MALAKPET,WD,DEGREE,166.27,
21614,2023,January,04-01-2023,15:00,MALAKPET,RH,%,32.85,
21615,2023,January,04-01-2023,15:00,MALAKPET,Xylene,ug/m3,3.38,
21616,2023,January,04-01-2023,15:00,MALAKPET,PM10,ug/m3,76.04,
21617,2023,January,04-01-2023,15:00,MALAKPET,MP-Xylene,ug/m3,5.04,
21862,2023,January,04-01-2023,16:00,MALAKPET,PM2.5,ug/m3,40.92,
21863,2023,January,04-01-2023,16:00,MALAKPET,NOx,ppb,15.07,
21864,2023,January,04-01-2023,16:00,MALAKPET,SO2,ug/m3,10.31,
21865,2023,January,04-01-2023,16:00,MALAKPET,PM10,ug/m3,82.32,
21866,2023,January,04-01-2023,16:00,MALAKPET,CO,mg/m3,0.9,
21867,2023,January,04-01-2023,16:00,MALAKPET,Xylene,ug/m3,3.33,
21868,2023,January,04-01-2023,16:00,MALAKPET,MP-Xylene,ug/m3,4.94,
21869,2023,January,04-01-2023,16:00,MALAKPET,ETHBENZ,ug/m3,4.22,
21870,2023,January,04-01-2023,16:00,MALAKPET,Toluene,ug/m3,1.01,
21871,2023,January,04-01-2023,16:00,MALAKPET,WD,DEGREE,139.53,
21872,2023,January,04-01-2023,16:00,MALAKPET,RH,%,35.51,
21873,2023,January,04-01-2023,16:00,MALAKPET,WS,m/s,0.03,
21874,2023,January,04-01-2023,16:00,MALAKPET,Temp,degreC,25.96,
21875,2023,January,04-01-2023,16:00,MALAKPET,SR,W/m2,80.8,
21876,2023,January,04-01-2023,16:00,MALAKPET,NH3,ug/m3,11.24,
21877,2023,January,04-01-2023,16:00,MALAKPET,NO2,ug/m3,5.36,
21878,2023,January,04-01-2023,16:00,MALAKPET,NO,ug/m3,9.47,
21879,2023,January,04-01-2023,16:00,MALAKPET,Benzene,ug/m3,1.26,
21880,2023,January,04-01-2023,16:00,MALAKPET,Ozone,ug/m3,19.9,
22125,2023,January,04-01-2023,17:00,MALAKPET,WD,DEGREE,162.02,
22126,2023,January,04-01-2023,17:00,MALAKPET,ETHBENZ,ug/m3,4.31,
22127,2023,January,04-01-2023,17:00,MALAKPET,Toluene,ug/m3,0.98,
22128,2023,January,04-01-2023,17:00,MALAKPET,Benzene,ug/m3,1.23,
22129,2023,January,04-01-2023,17:00,MALAKPET,Ozone,ug/m3,4.81,
22130,2023,January,04-01-2023,17:00,MALAKPET,NO2,ug/m3,5.46,
22131,2023,January,04-01-2023,17:00,MALAKPET,MP-Xylene,ug/m3,4.89,
22132,2023,January,04-01-2023,17:00,MALAKPET,RH,%,37.29,
22133,2023,January,04-01-2023,17:00,MALAKPET,WS,m/s,0.06,
22134,2023,January,04-01-2023,17:00,MALAKPET,Temp,degreC,23.32,
22135,2023,January,04-01-2023,17:00,MALAKPET,SR,W/m2,18.3,
22136,2023,January,04-01-2023,17:00,MALAKPET,Xylene,ug/m3,3.33,
22137,2023,January,04-01-2023,17:00,MALAKPET,NO,ug/m3,9.3,
22138,2023,January,04-01-2023,17:00,MALAKPET,NH3,ug/m3,11.25,
22139,2023,January,04-01-2023,17:00,MALAKPET,PM2.5,ug/m3,39.73,
22140,2023,January,04-01-2023,17:00,MALAKPET,SO2,ug/m3,10.25,
22141,2023,January,04-01-2023,17:00,MALAKPET,PM10,ug/m3,76.32,
22142,2023,January,04-01-2023,17:00,MALAKPET,CO,mg/m3,0.84,
22143,2023,January,04-01-2023,17:00,MALAKPET,NOx,ppb,14.42,
22388,2023,January,04-01-2023,18:00,MALAKPET,PM10,ug/m3,72.99,
22389,2023,January,04-01-2023,18:00,MALAKPET,PM2.5,ug/m3,39.26,
22390,2023,January,04-01-2023,18:00,MALAKPET,SO2,ug/m3,10.18,
22391,2023,January,04-01-2023,18:00,MALAKPET,CO,mg/m3,0.99,
22392,2023,January,04-01-2023,18:00,MALAKPET,NOx,ppb,15.14,
22393,2023,January,04-01-2023,18:00,MALAKPET,Toluene,ug/m3,1.01,
22394,2023,January,04-01-2023,18:00,MALAKPET,ETHBENZ,ug/m3,4.25,
22395,2023,January,04-01-2023,18:00,MALAKPET,RH,%,40.22,
22396,2023,January,04-01-2023,18:00,MALAKPET,MP-Xylene,ug/m3,4.95,
22397,2023,January,04-01-2023,18:00,MALAKPET,Xylene,ug/m3,3.33,
22398,2023,January,04-01-2023,18:00,MALAKPET,SR,W/m2,0,
22399,2023,January,04-01-2023,18:00,MALAKPET,Temp,degreC,22.6,
22400,2023,January,04-01-2023,18:00,MALAKPET,NO,ug/m3,9.48,
22401,2023,January,04-01-2023,18:00,MALAKPET,Benzene,ug/m3,1.26,
22402,2023,January,04-01-2023,18:00,MALAKPET,NO2,ug/m3,5.39,
22403,2023,January,04-01-2023,18:00,MALAKPET,NH3,ug/m3,11.27,
22404,2023,January,04-01-2023,18:00,MALAKPET,WS,m/s,0.06,
22405,2023,January,04-01-2023,18:00,MALAKPET,Ozone,ug/m3,4.92,
22406,2023,January,04-01-2023,18:00,MALAKPET,WD,DEGREE,154.05,
22651,2023,January,04-01-2023,19:00,MALAKPET,NO2,ug/m3,5.42,
22652,2023,January,04-01-2023,19:00,MALAKPET,WS,m/s,0.03,
22653,2023,January,04-01-2023,19:00,MALAKPET,NOx,ppb,14.73,
22654,2023,January,04-01-2023,19:00,MALAKPET,NO,ug/m3,9.45,
22655,2023,January,04-01-2023,19:00,MALAKPET,NH3,ug/m3,11.18,
22656,2023,January,04-01-2023,19:00,MALAKPET,WD,DEGREE,128.06,
22657,2023,January,04-01-2023,19:00,MALAKPET,Xylene,ug/m3,3.31,
22658,2023,January,04-01-2023,19:00,MALAKPET,Temp,degreC,21.76,
22659,2023,January,04-01-2023,19:00,MALAKPET,SR,W/m2,0,
22660,2023,January,04-01-2023,19:00,MALAKPET,MP-Xylene,ug/m3,4.94,
22661,2023,January,04-01-2023,19:00,MALAKPET,RH,%,46.88,
22662,2023,January,04-01-2023,19:00,MALAKPET,Ozone,ug/m3,4.93,
22663,2023,January,04-01-2023,19:00,MALAKPET,Benzene,ug/m3,1.26,
22664,2023,January,04-01-2023,19:00,MALAKPET,Toluene,ug/m3,1,
22665,2023,January,04-01-2023,19:00,MALAKPET,ETHBENZ,ug/m3,4.28,
22666,2023,January,04-01-2023,19:00,MALAKPET,PM10,ug/m3,74.79,
22667,2023,January,04-01-2023,19:00,MALAKPET,PM2.5,ug/m3,39.27,
22668,2023,January,04-01-2023,19:00,MALAKPET,SO2,ug/m3,10.27,
22669,2023,January,04-01-2023,19:00,MALAKPET,CO,mg/m3,1.25,
22914,2023,January,04-01-2023,20:00,MALAKPET,Temp,degreC,24.82,
22915,2023,January,04-01-2023,20:00,MALAKPET,WD,DEGREE,141.78,
22916,2023,January,04-01-2023,20:00,MALAKPET,WS,m/s,0.06,
22917,2023,January,04-01-2023,20:00,MALAKPET,RH,%,49.2,
22918,2023,January,04-01-2023,20:00,MALAKPET,PM2.5,ug/m3,42.59,
22919,2023,January,04-01-2023,20:00,MALAKPET,PM10,ug/m3,70.23,
22920,2023,January,04-01-2023,20:00,MALAKPET,SO2,ug/m3,10.17,
22921,2023,January,04-01-2023,20:00,MALAKPET,CO,mg/m3,1.38,
22922,2023,January,04-01-2023,20:00,MALAKPET,NOx,ppb,14.76,
22923,2023,January,04-01-2023,20:00,MALAKPET,NO,ug/m3,9.33,
22924,2023,January,04-01-2023,20:00,MALAKPET,NO2,ug/m3,5.56,
22925,2023,January,04-01-2023,20:00,MALAKPET,Toluene,ug/m3,1,
22926,2023,January,04-01-2023,20:00,MALAKPET,SR,W/m2,0,
22927,2023,January,04-01-2023,20:00,MALAKPET,Ozone,ug/m3,4.81,
22928,2023,January,04-01-2023,20:00,MALAKPET,MP-Xylene,ug/m3,4.98,
22929,2023,January,04-01-2023,20:00,MALAKPET,Xylene,ug/m3,3.3,
22930,2023,January,04-01-2023,20:00,MALAKPET,ETHBENZ,ug/m3,4.4,
22931,2023,January,04-01-2023,20:00,MALAKPET,NH3,ug/m3,11.09,
22932,2023,January,04-01-2023,20:00,MALAKPET,Benzene,ug/m3,1.23,
23177,2023,January,04-01-2023,21:00,MALAKPET,ETHBENZ,ug/m3,4.21,
23178,2023,January,04-01-2023,21:00,MALAKPET,MP-Xylene,ug/m3,4.94,
23179,2023,January,04-01-2023,21:00,MALAKPET,Xylene,ug/m3,3.35,
23180,2023,January,04-01-2023,21:00,MALAKPET,Temp,degreC,20.14,
23181,2023,January,04-01-2023,21:00,MALAKPET,RH,%,50.6,
23182,2023,January,04-01-2023,21:00,MALAKPET,NOx,ppb,14.77,
23183,2023,January,04-01-2023,21:00,MALAKPET,WD,DEGREE,152.01,
23184,2023,January,04-01-2023,21:00,MALAKPET,Ozone,ug/m3,4.75,
23185,2023,January,04-01-2023,21:00,MALAKPET,CO,mg/m3,,
23186,2023,January,04-01-2023,21:00,MALAKPET,WS,m/s,0.08,
23187,2023,January,04-01-2023,21:00,MALAKPET,NO2,ug/m3,5.34,
23188,2023,January,04-01-2023,21:00,MALAKPET,NH3,ug/m3,11.34,
23189,2023,January,04-01-2023,21:00,MALAKPET,NO,ug/m3,9.5,
23190,2023,January,04-01-2023,21:00,MALAKPET,SO2,ug/m3,10.2,
23191,2023,January,04-01-2023,21:00,MALAKPET,PM10,ug/m3,68.3,
23192,2023,January,04-01-2023,21:00,MALAKPET,Toluene,ug/m3,1,
23193,2023,January,04-01-2023,21:00,MALAKPET,PM2.5,ug/m3,57.9,
23194,2023,January,04-01-2023,21:00,MALAKPET,SR,W/m2,0,
23195,2023,January,04-01-2023,21:00,MALAKPET,Benzene,ug/m3,1.26,
23440,2023,January,04-01-2023,22:00,MALAKPET,Benzene,ug/m3,1.25,
23441,2023,January,04-01-2023,22:00,MALAKPET,WS,m/s,0.07,
23442,2023,January,04-01-2023,22:00,MALAKPET,CO,mg/m3,1.25,
23443,2023,January,04-01-2023,22:00,MALAKPET,WD,DEGREE,153.56,
23444,2023,January,04-01-2023,22:00,MALAKPET,RH,%,53.84,
23445,2023,January,04-01-2023,22:00,MALAKPET,Temp,degreC,19.06,
23446,2023,January,04-01-2023,22:00,MALAKPET,NOx,ppb,14.94,
23447,2023,January,04-01-2023,22:00,MALAKPET,SO2,ug/m3,10.21,
23448,2023,January,04-01-2023,22:00,MALAKPET,SR,W/m2,0,
23449,2023,January,04-01-2023,22:00,MALAKPET,Xylene,ug/m3,3.35,
23450,2023,January,04-01-2023,22:00,MALAKPET,MP-Xylene,ug/m3,5.08,
23451,2023,January,04-01-2023,22:00,MALAKPET,NO2,ug/m3,5.37,
23452,2023,January,04-01-2023,22:00,MALAKPET,ETHBENZ,ug/m3,4.24,
23453,2023,January,04-01-2023,22:00,MALAKPET,Toluene,ug/m3,1.01,
23454,2023,January,04-01-2023,22:00,MALAKPET,NH3,ug/m3,11.31,
23455,2023,January,04-01-2023,22:00,MALAKPET,NO,ug/m3,9.43,
23456,2023,January,04-01-2023,22:00,MALAKPET,PM2.5,ug/m3,51.2,
23457,2023,January,04-01-2023,22:00,MALAKPET,PM10,ug/m3,68.86,
23458,2023,January,04-01-2023,22:00,MALAKPET,Ozone,ug/m3,4.85,
23703,2023,January,04-01-2023,23:00,MALAKPET,NH3,ug/m3,11.14,
23704,2023,January,04-01-2023,23:00,MALAKPET,PM2.5,ug/m3,46.62,
23705,2023,January,04-01-2023,23:00,MALAKPET,NO2,ug/m3,5.39,
23706,2023,January,04-01-2023,23:00,MALAKPET,SO2,ug/m3,10.22,
23707,2023,January,04-01-2023,23:00,MALAKPET,NO,ug/m3,9.28,
23708,2023,January,04-01-2023,23:00,MALAKPET,CO,mg/m3,1.29,
23709,2023,January,04-01-2023,23:00,MALAKPET,NOx,ppb,14.95,
23710,2023,January,04-01-2023,23:00,MALAKPET,PM10,ug/m3,69.89,
23711,2023,January,04-01-2023,23:00,MALAKPET,Ozone,ug/m3,4.9,
23712,2023,January,04-01-2023,23:00,MALAKPET,ETHBENZ,ug/m3,4.26,
23713,2023,January,04-01-2023,23:00,MALAKPET,WS,m/s,0.08,
23714,2023,January,04-01-2023,23:00,MALAKPET,WD,DEGREE,160.62,
23715,2023,January,04-01-2023,23:00,MALAKPET,RH,%,57.8,
23716,2023,January,04-01-2023,23:00,MALAKPET,Temp,degreC,18.37,
23717,2023,January,04-01-2023,23:00,MALAKPET,SR,W/m2,0,
23718,2023,January,04-01-2023,23:00,MALAKPET,Toluene,ug/m3,1.01,
23719,2023,January,04-01-2023,23:00,MALAKPET,Benzene,ug/m3,1.23,
23720,2023,January,04-01-2023,23:00,MALAKPET,Xylene,ug/m3,3.31,
23721,2023,January,04-01-2023,23:00,MALAKPET,MP-Xylene,ug/m3,4.89,
23966,2023,January,05-01-2023,00:00,MALAKPET,MP-Xylene,ug/m3,4.98,
23967,2023,January,05-01-2023,00:00,MALAKPET,ETHBENZ,ug/m3,4.27,
23968,2023,January,05-01-2023,00:00,MALAKPET,Toluene,ug/m3,1,
23969,2023,January,05-01-2023,00:00,MALAKPET,Benzene,ug/m3,1.26,
23970,2023,January,05-01-2023,00:00,MALAKPET,Ozone,ug/m3,3.89,
23971,2023,January,05-01-2023,00:00,MALAKPET,NH3,ug/m3,11.09,
23972,2023,January,05-01-2023,00:00,MALAKPET,Xylene,ug/m3,3.3,
23973,2023,January,05-01-2023,00:00,MALAKPET,NO2,ug/m3,5.41,
23974,2023,January,05-01-2023,00:00,MALAKPET,NOx,ppb,14.83,
23975,2023,January,05-01-2023,00:00,MALAKPET,CO,mg/m3,0.99,
23976,2023,January,05-01-2023,00:00,MALAKPET,SO2,ug/m3,10.27,
23977,2023,January,05-01-2023,00:00,MALAKPET,PM2.5,ug/m3,42.48,
23978,2023,January,05-01-2023,00:00,MALAKPET,PM10,ug/m3,73.85,
23979,2023,January,05-01-2023,00:00,MALAKPET,NO,ug/m3,9.45,
23980,2023,January,05-01-2023,00:00,MALAKPET,SR,W/m2,0,
23981,2023,January,05-01-2023,00:00,MALAKPET,RH,%,59.46,
23982,2023,January,05-01-2023,00:00,MALAKPET,Temp,degreC,18.31,
23983,2023,January,05-01-2023,00:00,MALAKPET,WS,m/s,0.08,
23984,2023,January,05-01-2023,00:00,MALAKPET,WD,DEGREE,155.13,
24229,2023,January,05-01-2023,01:00,MALAKPET,WD,DEGREE,165.46,
24230,2023,January,05-01-2023,01:00,MALAKPET,RH,%,59.45,
24231,2023,January,05-01-2023,01:00,MALAKPET,Temp,degreC,18.6,
24232,2023,January,05-01-2023,01:00,MALAKPET,SR,W/m2,0,
24233,2023,January,05-01-2023,01:00,MALAKPET,WS,m/s,0.07,
24234,2023,January,05-01-2023,01:00,MALAKPET,Xylene,ug/m3,3.32,
24235,2023,January,05-01-2023,01:00,MALAKPET,CO,mg/m3,0.58,
24236,2023,January,05-01-2023,01:00,MALAKPET,Ozone,ug/m3,19.84,
24237,2023,January,05-01-2023,01:00,MALAKPET,NOx,ppb,14.83,
24238,2023,January,05-01-2023,01:00,MALAKPET,NO2,ug/m3,5.38,
24239,2023,January,05-01-2023,01:00,MALAKPET,NO,ug/m3,9.4,
24240,2023,January,05-01-2023,01:00,MALAKPET,NH3,ug/m3,11.2,
24241,2023,January,05-01-2023,01:00,MALAKPET,Benzene,ug/m3,1.25,
24242,2023,January,05-01-2023,01:00,MALAKPET,PM10,ug/m3,70.55,
24243,2023,January,05-01-2023,01:00,MALAKPET,MP-Xylene,ug/m3,5.04,
24244,2023,January,05-01-2023,01:00,MALAKPET,ETHBENZ,ug/m3,4.24,
24245,2023,January,05-01-2023,01:00,MALAKPET,Toluene,ug/m3,1,
24246,2023,January,05-01-2023,01:00,MALAKPET,PM2.5,ug/m3,39.73,
24247,2023,January,05-01-2023,01:00,MALAKPET,SO2,ug/m3,10.11,
24492,2023,January,05-01-2023,02:00,MALAKPET,SO2,ug/m3,10.18,
24493,2023,January,05-01-2023,02:00,MALAKPET,PM2.5,ug/m3,38.45,
24494,2023,January,05-01-2023,02:00,MALAKPET,CO,mg/m3,0.42,
24495,2023,January,05-01-2023,02:00,MALAKPET,NOx,ppb,14.72,
24496,2023,January,05-01-2023,02:00,MALAKPET,NO,ug/m3,9.31,
24497,2023,January,05-01-2023,02:00,MALAKPET,PM10,ug/m3,68.05,
24498,2023,January,05-01-2023,02:00,MALAKPET,WD,DEGREE,164.15,
24499,2023,January,05-01-2023,02:00,MALAKPET,RH,%,64.3,
24500,2023,January,05-01-2023,02:00,MALAKPET,Temp,degreC,18.49,
24501,2023,January,05-01-2023,02:00,MALAKPET,SR,W/m2,0,
24502,2023,January,05-01-2023,02:00,MALAKPET,Xylene,ug/m3,3.33,
24503,2023,January,05-01-2023,02:00,MALAKPET,WS,m/s,0.06,
24504,2023,January,05-01-2023,02:00,MALAKPET,Ozone,ug/m3,19.76,
24505,2023,January,05-01-2023,02:00,MALAKPET,Toluene,ug/m3,1,
24506,2023,January,05-01-2023,02:00,MALAKPET,Benzene,ug/m3,1.23,
24507,2023,January,05-01-2023,02:00,MALAKPET,NH3,ug/m3,11.26,
24508,2023,January,05-01-2023,02:00,MALAKPET,MP-Xylene,ug/m3,5.01,
24509,2023,January,05-01-2023,02:00,MALAKPET,ETHBENZ,ug/m3,4.24,
24510,2023,January,05-01-2023,02:00,MALAKPET,NO2,ug/m3,5.38,
24755,2023,January,05-01-2023,03:00,MALAKPET,NO,ug/m3,9.21,
24756,2023,January,05-01-2023,03:00,MALAKPET,Toluene,ug/m3,0.99,
24757,2023,January,05-01-2023,03:00,MALAKPET,PM10,ug/m3,68.19,
24758,2023,January,05-01-2023,03:00,MALAKPET,ETHBENZ,ug/m3,4.34,
24759,2023,January,05-01-2023,03:00,MALAKPET,MP-Xylene,ug/m3,5.05,
24760,2023,January,05-01-2023,03:00,MALAKPET,Xylene,ug/m3,3.31,
24761,2023,January,05-01-2023,03:00,MALAKPET,PM2.5,ug/m3,38.73,
24762,2023,January,05-01-2023,03:00,MALAKPET,NOx,ppb,14.52,
24763,2023,January,05-01-2023,03:00,MALAKPET,NO2,ug/m3,5.49,
24764,2023,January,05-01-2023,03:00,MALAKPET,NH3,ug/m3,11.17,
24765,2023,January,05-01-2023,03:00,MALAKPET,CO,mg/m3,0.38,
24766,2023,January,05-01-2023,03:00,MALAKPET,Ozone,ug/m3,19.68,
24767,2023,January,05-01-2023,03:00,MALAKPET,SO2,ug/m3,10.34,
24768,2023,January,05-01-2023,03:00,MALAKPET,Benzene,ug/m3,1.21,
24769,2023,January,05-01-2023,03:00,MALAKPET,Temp,degreC,18.51,
24770,2023,January,05-01-2023,03:00,MALAKPET,RH,%,68.89,
24771,2023,January,05-01-2023,03:00,MALAKPET,WD,DEGREE,169.47,
24772,2023,January,05-01-2023,03:00,MALAKPET,WS,m/s,0.07,
24773,2023,January,05-01-2023,03:00,MALAKPET,SR,W/m2,0,
25018,2023,January,05-01-2023,04:00,MALAKPET,Benzene,ug/m3,1.31,
25019,2023,January,05-01-2023,04:00,MALAKPET,NH3,ug/m3,11.37,
25020,2023,January,05-01-2023,04:00,MALAKPET,Ozone,ug/m3,20.12,
