_id,year,month,date,time,location,indicator,unit,value,note
4440,2023,June,02-06-2023,04:00,MALAKPET,NO,ug/m3,4.21,
4441,2023,June,02-06-2023,04:00,MALAKPET,NOx,ppb,12.9,
4442,2023,June,02-06-2023,04:00,MALAKPET,CO,mg/m3,0.29,
4443,2023,June,02-06-2023,04:00,MALAKPET,SO2,ug/m3,14.56,
4444,2023,June,02-06-2023,04:00,MALAKPET,PM2.5,ug/m3,26.05,
4445,2023,June,02-06-2023,04:00,MALAKPET,PM10,ug/m3,68.12,
4446,2023,June,02-06-2023,04:00,MALAKPET,WD,DEGREE,99.07,
4447,2023,June,02-06-2023,04:00,MALAKPET,WS,m/s,0.04,
4673,2023,June,02-06-2023,05:00,MALAKPET,PM2.5,ug/m3,36.54,
4674,2023,June,02-06-2023,05:00,MALAKPET,SO2,ug/m3,21.33,
4675,2023,June,02-06-2023,05:00,MALAKPET,PM10,ug/m3,71,
4676,2023,June,02-06-2023,05:00,MALAKPET,MP-Xylene,ug/m3,1.07,
4677,2023,June,02-06-2023,05:00,MALAKPET,ETHBENZ,ug/m3,1.37,
4678,2023,June,02-06-2023,05:00,MALAKPET,Toluene,ug/m3,0.27,
4679,2023,June,02-06-2023,05:00,MALAKPET,RH,%,38.9,
4680,2023,June,02-06-2023,05:00,MALAKPET,WS,m/s,0.03,
4681,2023,June,02-06-2023,05:00,MALAKPET,Xylene,ug/m3,2.54,
4682,2023,June,02-06-2023,05:00,MALAKPET,SR,W/m2,0,
4683,2023,June,02-06-2023,05:00,MALAKPET,Temp,degreC,41.49,
4684,2023,June,02-06-2023,05:00,MALAKPET,Benzene,ug/m3,0.16,
4685,2023,June,02-06-2023,05:00,MALAKPET,NO,ug/m3,4.25,
4686,2023,June,02-06-2023,05:00,MALAKPET,WD,DEGREE,103.86,
4687,2023,June,02-06-2023,05:00,MALAKPET,NOx,ppb,13.11,
4688,2023,June,02-06-2023,05:00,MALAKPET,CO,mg/m3,0.28,
4689,2023,June,02-06-2023,05:00,MALAKPET,Ozone,ug/m3,22.3,
4690,2023,June,02-06-2023,05:00,MALAKPET,NH3,ug/m3,8.3,
4691,2023,June,02-06-2023,05:00,MALAKPET,NO2,ug/m3,8.74,
4917,2023,June,02-06-2023,06:00,MALAKPET,SR,W/m2,0,
4918,2023,June,02-06-2023,06:00,MALAKPET,MP-Xylene,ug/m3,1.08,
4919,2023,June,02-06-2023,06:00,MALAKPET,Benzene,ug/m3,0.16,
4920,2023,June,02-06-2023,06:00,MALAKPET,Xylene,ug/m3,2.56,
4921,2023,June,02-06-2023,06:00,MALAKPET,ETHBENZ,ug/m3,1.35,
4922,2023,June,02-06-2023,06:00,MALAKPET,Toluene,ug/m3,0.25,
4923,2023,June,02-06-2023,06:00,MALAKPET,PM10,ug/m3,72.86,
4924,2023,June,02-06-2023,06:00,MALAKPET,PM2.5,ug/m3,32.06,
4925,2023,June,02-06-2023,06:00,MALAKPET,SO2,ug/m3,18.5,
4926,2023,June,02-06-2023,06:00,MALAKPET,CO,mg/m3,5.99,
4927,2023,June,02-06-2023,06:00,MALAKPET,Ozone,ug/m3,19.82,
