timestamp,CO,NH3,NO2,Ozone,PM10,PM2.5,SO2,AQI,aqi_change,is_spike,event
2023-01-01 01:00:00,0.7,11.21,5.43,5.44,77.68,72.81,9.86,77.68,,False,none
2023-01-01 02:00:00,0.48,11.14,5.41,5.25,76.8,61.84,9.88,76.8,-0.8800000000000097,False,none
2023-01-01 03:00:00,0.44,11.11,5.41,5.38,78.59,52.93,10.01,78.59,1.7900000000000063,False,none
2023-01-01 04:00:00,0.44,11.31,5.34,5.45,73.31,46.9,9.87,73.31,-5.280000000000001,False,none
2023-01-01 05:00:00,0.46,11.29,5.35,5.26,69.85,42.69,9.94,69.85,-3.460000000000008,False,none
2023-01-01 06:00:00,0.53,11.08,5.4,10.24,67.71,39.74,9.96,67.71,-2.1400000000000006,False,none
2023-01-01 07:00:00,0.56,11.55,5.48,13.49,67.04,38.12,9.89,67.04,-0.6699999999999875,False,none
2023-01-01 08:00:00,0.64,11.33,5.46,15.24,69.24,41.51,9.99,69.24,2.1999999999999886,False,traffic
2023-01-01 09:00:00,0.68,11.4,5.49,15.37,69.44,52.68,9.76,69.44,0.20000000000000284,False,none
2023-01-01 10:00:00,0.55,11.36,5.49,15.22,72.75,53.5,9.86,72.75,3.3100000000000023,False,none
2023-01-01 11:00:00,0.45,10.9,5.46,15.47,69.45,47.3,9.84,69.45,-3.299999999999997,False,none
2023-01-01 12:00:00,0.5,10.99,5.4,15.35,66.49,42.97,9.89,66.49,-2.960000000000008,False,none
2023-01-01 13:00:00,0.55,11.17,5.43,15.49,64.96,39.93,10.0,64.96,-1.5300000000000011,False,none
2023-01-01 14:00:00,0.74,11.14,5.43,15.47,68.5,44.51,9.78,68.5,3.5400000000000063,False,none
2023-01-01 15:00:00,1.14,11.28,5.32,15.35,77.14,63.92,9.86,77.14,8.64,True,festival
2023-01-01 16:00:00,0.32,11.12,5.29,15.45,74.03,57.78,9.97,74.03,-3.1099999999999994,False,none
2023-01-01 17:00:00,1.07,11.28,5.42,15.63,76.76,63.54,9.92,76.76,2.730000000000004,False,none
2023-01-01 18:00:00,1.06,11.46,5.41,9.47,76.59,54.33,9.77,76.59,-0.1700000000000017,False,none
2023-01-01 19:00:00,1.19,11.2,5.37,9.56,73.57,47.88,9.92,73.57,-3.0200000000000102,False,none
2023-01-01 20:00:00,1.21,11.13,5.41,8.49,76.11,43.38,9.92,76.11,2.5400000000000063,False,none
2023-01-01 21:00:00,1.29,11.29,5.3,5.32,74.6,45.49,9.99,74.6,-1.5100000000000051,False,none
2023-01-01 22:00:00,1.16,11.19,5.47,4.61,79.52,59.68,9.86,79.52,4.920000000000002,True,festival
2023-01-01 23:00:00,1.1,11.53,5.45,4.27,73.4,50.96,9.78,73.4,-6.11999999999999,False,none
2023-01-02 00:00:00,0.82,11.11,5.47,3.06,71.05,45.79,9.9,71.05,-2.3500000000000085,False,none
2023-01-02 01:00:00,0.61,11.28,5.42,5.38,74.44,42.9,9.93,74.44,3.3900000000000006,False,none
2023-01-02 02:00:00,0.49,11.35,5.38,5.32,71.38,40.96,9.8,71.38,-3.0600000000000023,False,none
2023-01-02 03:00:00,0.41,11.11,5.4,6.33,68.53,39.3,9.89,68.53,-2.8499999999999943,False,none
2023-01-02 04:00:00,0.44,11.47,5.36,7.28,67.28,40.71,9.93,67.28,-1.25,False,none
2023-01-02 05:00:00,0.53,11.27,5.49,10.41,68.99,48.88,9.84,68.99,1.7099999999999937,False,none
2023-01-02 06:00:00,0.51,11.3,5.4,13.38,66.85,44.2,9.94,66.85,-2.1400000000000006,False,none
2023-01-02 07:00:00,0.63,11.23,5.33,15.3,68.5,41.39,9.96,68.5,1.6500000000000057,False,none
2023-01-02 08:00:00,0.79,11.18,5.45,15.32,69.11,39.64,9.91,69.11,0.6099999999999994,False,none
2023-01-02 09:00:00,0.96,11.29,5.31,15.23,67.99,38.54,9.87,67.99,-1.1200000000000045,False,none
2023-01-02 10:00:00,1.18,11.19,5.47,15.39,65.83,37.57,9.86,65.83,-2.1599999999999966,False,none
2023-01-02 11:00:00,1.08,11.09,5.45,15.32,65.11,40.68,9.94,65.11,-0.7199999999999989,False,none
2023-01-02 12:00:00,0.88,11.12,5.56,15.38,67.09,50.38,10.02,67.09,1.980000000000004,False,none
2023-01-02 13:00:00,0.65,11.31,5.36,15.27,68.57,45.24,9.8,68.57,1.4799999999999898,False,none
2023-01-02 14:00:00,0.91,11.21,5.33,15.38,68.42,42.16,10.03,68.42,-0.14999999999999147,False,none
2023-01-02 15:00:00,0.97,11.4,5.34,15.36,76.27,40.47,9.95,76.27,7.849999999999994,True,festival
2023-01-02 16:00:00,0.72,11.19,5.38,15.29,76.12,40.82,9.92,76.12,-0.14999999999999147,False,none
2023-01-02 17:00:00,0.76,11.2,5.56,15.26,80.12,48.11,9.88,80.12,4.0,False,none
2023-01-02 18:00:00,0.91,11.38,5.56,15.41,87.68,57.28,9.87,87.68,7.560000000000002,True,traffic
2023-01-02 19:00:00,1.02,11.15,5.4,15.33,80.87,49.95,9.85,80.87,-6.810000000000002,False,none
2023-01-02 20:00:00,0.42,11.32,5.44,15.34,81.75,53.29,9.96,81.75,0.8799999999999955,False,industrial
2023-01-02 21:00:00,0.92,11.45,5.45,15.28,78.29,76.0,9.72,78.29,-3.4599999999999937,False,none
2023-01-02 22:00:00,0.92,11.0,5.28,12.43,75.95,61.9,9.96,75.95,-2.3400000000000034,False,none
2023-01-02 23:00:00,0.77,11.17,5.45,10.0,76.1,52.95,9.88,76.1,0.14999999999999147,False,none
2023-01-03 00:00:00,0.62,11.39,5.4,5.37,73.74,47.22,9.95,73.74,-2.3599999999999994,False,none
2023-01-03 01:00:00,0.39,11.22,5.43,3.32,71.0,43.98,9.89,71.0,-2.739999999999995,False,none
2023-01-03 02:00:00,0.39,11.14,5.43,3.55,67.38,40.64,9.85,67.38,-3.6200000000000045,False,none
2023-01-03 03:00:00,0.28,10.94,5.39,5.27,65.68,38.3,9.9,65.68,-1.6999999999999886,False,none
2023-01-03 04:00:00,0.34,11.34,5.27,5.5,67.7,36.75,9.8,67.7,2.019999999999996,False,none
2023-01-03 05:00:00,0.35,11.25,5.4,9.25,70.11,36.14,9.8,70.11,2.4099999999999966,False,none
2023-01-03 06:00:00,0.4,11.08,5.36,11.35,71.63,36.12,9.84,71.63,1.519999999999996,False,none
2023-01-03 07:00:00,0.61,11.34,5.3,13.33,68.23,35.57,9.79,68.23,-3.3999999999999915,False,none
2023-01-03 08:00:00,0.69,11.12,5.38,15.36,66.88,37.29,9.8,66.88,-1.3500000000000085,False,none
2023-01-03 09:00:00,0.77,11.13,5.38,20.32,69.56,46.67,9.86,69.56,2.680000000000007,False,traffic
2023-01-03 10:00:00,0.67,11.1,5.39,21.41,70.62,56.24,9.87,70.62,1.0600000000000023,False,none
2023-01-03 11:00:00,1.2,11.24,5.43,21.33,67.42,49.95,9.93,67.42,-3.200000000000003,False,none
2023-01-03 12:00:00,0.78,11.22,5.27,22.51,65.85,44.82,9.97,65.85,-1.5700000000000074,False,none
2023-01-03 13:00:00,0.82,11.32,5.44,20.44,64.67,41.23,9.8,64.67,-1.1799999999999926,False,none
2023-01-03 14:00:00,0.7,11.25,5.28,15.26,65.23,41.05,10.05,65.23,0.5600000000000023,False,none
2023-01-03 15:00:00,0.68,11.38,5.42,15.37,71.16,47.07,9.97,71.16,5.929999999999993,True,festival
2023-01-03 16:00:00,0.76,11.18,5.42,15.34,71.79,45.03,9.94,71.79,0.6300000000000097,False,none
2023-01-03 17:00:00,0.41,11.32,5.4,15.37,74.61,43.99,9.93,74.61,2.819999999999993,False,none
2023-01-03 18:00:00,1.03,11.34,5.42,15.22,73.29,40.98,9.95,73.29,-1.3199999999999932,False,none
2023-01-03 19:00:00,1.23,11.03,5.45,15.39,70.61,40.03,9.77,70.61,-2.680000000000007,False,none
2023-01-03 20:00:00,1.03,11.03,5.25,15.46,75.13,42.35,9.92,75.13,4.519999999999996,False,none
2023-01-03 21:00:00,1.05,11.15,5.4,15.26,79.31,44.33,10.01,79.31,4.180000000000007,False,none
2023-01-03 22:00:00,0.87,11.44,5.31,13.52,73.29,47.78,9.91,73.29,-6.019999999999996,False,none
2023-01-03 23:00:00,0.78,11.53,5.35,10.4,68.99,43.3,9.84,68.99,-4.300000000000011,False,none
2023-01-04 00:00:00,0.49,11.35,5.43,4.27,65.98,44.8,9.87,65.98,-3.009999999999991,False,none
2023-01-04 01:00:00,0.51,11.57,5.54,4.85,64.48,57.26,9.94,64.48,-1.5,False,none
2023-01-04 02:00:00,0.48,11.32,5.38,4.84,65.75,50.26,9.94,65.75,1.269999999999996,False,none
2023-01-04 03:00:00,0.46,11.05,5.35,8.17,66.78,44.89,9.94,66.78,1.0300000000000011,False,none
2023-01-04 04:00:00,0.4,11.51,5.29,8.71,66.34,41.33,9.98,66.34,-0.4399999999999977,False,none
2023-01-04 05:00:00,0.36,11.31,5.32,10.34,65.1,38.97,9.89,65.1,-1.240000000000009,False,none
2023-01-04 06:00:00,0.38,11.08,5.43,10.2,65.66,37.13,9.85,65.66,0.5600000000000023,False,none
2023-01-04 07:00:00,0.6,11.11,5.37,10.32,65.26,40.44,9.87,65.26,-0.3999999999999915,False,none
2023-01-04 08:00:00,0.82,11.36,5.28,10.3,69.34,53.79,9.9,69.34,4.079999999999998,False,traffic
2023-01-04 09:00:00,1.05,11.13,5.44,10.14,66.7,47.04,10.03,66.7,-2.6400000000000006,False,none
2023-01-04 10:00:00,1.27,11.08,5.42,15.44,65.4,42.98,9.94,65.4,-1.2999999999999972,False,none
2023-01-04 11:00:00,0.7,11.13,5.4,19.14,64.16,39.94,10.24,64.16,-1.240000000000009,False,none
2023-01-04 12:00:00,0.74,11.45,5.36,26.22,63.73,37.81,10.29,63.73,-0.4299999999999997,False,none
2023-01-04 13:00:00,0.6,11.33,5.39,25.9,64.67,39.07,10.24,64.67,0.9400000000000048,False,none
2023-01-04 14:00:00,0.685,11.58,5.26,25.87,71.15,46.76,10.11,71.15,6.480000000000004,True,festival
2023-01-04 15:00:00,0.77,11.48,5.28,25.79,76.04,43.2,10.27,76.04,4.890000000000001,True,festival
2023-01-04 16:00:00,0.9,11.24,5.36,19.9,82.32,40.92,10.31,82.32,6.279999999999987,True,festival
2023-01-04 17:00:00,0.84,11.25,5.46,4.81,76.32,39.73,10.25,76.32,-6.0,False,none
2023-01-04 18:00:00,0.99,11.27,5.39,4.92,72.99,39.26,10.18,72.99,-3.3299999999999983,False,none
2023-01-04 19:00:00,1.25,11.18,5.42,4.93,74.79,39.27,10.27,74.79,1.8000000000000114,False,traffic
2023-01-04 20:00:00,1.38,11.09,5.56,4.81,70.23,42.59,10.17,70.23,-4.560000000000002,False,none
2023-01-04 21:00:00,1.315,11.34,5.34,4.75,68.3,57.9,10.2,68.3,-1.9300000000000068,False,none
2023-01-04 22:00:00,1.25,11.31,5.37,4.85,68.86,51.2,10.21,68.86,0.5600000000000023,False,none
2023-01-04 23:00:00,1.29,11.14,5.39,4.9,69.89,46.62,10.22,69.89,1.0300000000000011,False,none
2023-01-05 00:00:00,0.99,11.09,5.41,3.89,73.85,42.48,10.27,73.85,3.9599999999999937,False,none
2023-01-05 01:00:00,0.58,11.2,5.38,19.84,70.55,39.73,10.11,70.55,-3.299999999999997,False,none
2023-01-05 02:00:00,0.42,11.26,5.38,19.76,68.05,38.45,10.18,68.05,-2.5,False,none
2023-01-05 03:00:00,0.38,11.17,5.49,19.68,68.19,38.73,10.34,68.19,0.14000000000000057,False,none
2023-01-05 04:00:00,0.4049999999999999,11.37,5.37,20.12,75.47,45.45,10.16,75.47,7.280000000000001,True,festival
2023-01-05 05:00:00,0.43,11.29,5.39,19.84,74.98,59.43,10.18,74.98,-0.4899999999999949,False,none
2023-01-05 06:00:00,0.42,11.36,5.45,19.96,71.59,51.44,10.24,71.59,-3.3900000000000006,False,none
2023-01-05 07:00:00,0.53,11.38,5.41,19.85,70.51,45.7,10.42,70.51,-1.0799999999999983,False,none
2023-01-05 08:00:00,0.67,11.25,5.45,19.83,67.86,41.85,10.29,67.86,-2.6500000000000057,False,none
2023-01-05 09:00:00,1.13,11.12,5.39,19.85,65.72,39.15,10.29,65.72,-2.1400000000000006,False,none
2023-01-05 10:00:00,1.04,11.43,5.42,20.06,63.96,37.26,10.32,63.96,-1.759999999999998,False,none
2023-01-05 11:00:00,0.13,9.03,5.01,22.83,63.97,36.95,11.38,63.97,0.00999999999999801,False,none
2023-01-05 12:00:00,0.51,8.97,5.01,22.68,64.5,39.26,11.28,64.5,0.5300000000000011,False,none
2023-01-05 13:00:00,0.94,9.02,4.94,22.8,68.76,56.25,11.37,68.76,4.260000000000005,False,none
2023-01-05 14:00:00,0.96,9.1,4.98,22.78,89.56,54.68,11.41,89.56,20.799999999999997,True,festival
2023-01-05 15:00:00,0.97,8.98,5.04,22.57,100.09,79.59,11.18,,,False,none
2023-01-05 16:00:00,0.95,9.01,4.98,21.43,100.77,61.72,11.5,,,False,none
2023-01-05 17:00:00,0.94,8.89,4.94,14.25,95.63,64.88,11.24,95.63,,False,none
2023-01-05 18:00:00,1.03,8.93,5.01,14.35,92.77,72.9,11.33,92.77,-2.8599999999999994,False,none
2023-01-05 19:00:00,1.29,8.98,4.93,14.39,86.81,41.59,11.38,86.81,-5.959999999999994,False,none
2023-01-05 20:00:00,1.27,8.9,5.0,14.22,80.43,34.68,11.21,80.43,-6.3799999999999955,False,none
2023-01-05 21:00:00,1.21,9.03,5.04,14.21,80.1,34.16,11.21,80.1,-0.3300000000000125,False,industrial
2023-01-05 22:00:00,1.18,9.04,4.97,14.13,74.56,34.74,11.13,74.56,-5.539999999999992,False,none
2023-01-05 23:00:00,1.02,8.94,5.01,14.25,71.69,34.85,11.24,71.69,-2.8700000000000045,False,none
2023-01-06 00:00:00,0.79,9.07,5.11,14.35,71.96,34.4,11.34,71.96,0.269999999999996,False,none
2023-01-06 01:00:00,0.59,9.07,4.93,2.34166666666667,71.0,42.34,11.38,71.0,-0.9599999999999937,False,none
2023-01-06 02:00:00,0.62,9.05,5.06,3.01375,73.74,55.61,11.24,73.74,2.739999999999995,False,none
2023-01-06 03:00:00,0.6,8.99,4.89,3.3175,73.54,54.42,11.01,73.54,-0.19999999999998863,False,none
2023-01-06 04:00:00,0.59,8.98,5.03,2.81416666666667,71.41,44.55,11.16,71.41,-2.1300000000000097,False,none
2023-01-06 05:00:00,0.65,9.07,4.97,4.04666666666667,69.61,36.45,11.32,69.61,-1.7999999999999972,False,none
2023-01-06 06:00:00,0.71,8.91,5.03,3.2735,67.61,34.23,11.13,67.61,-2.0,False,none
2023-01-06 07:00:00,0.78,8.92,4.89,2.41208333333333,68.83,44.57,11.46,68.83,1.2199999999999989,False,none
2023-01-06 08:00:00,0.93,9.08,4.95,2.30578947368421,76.11,51.06,11.43,76.11,7.280000000000001,True,traffic
2023-01-06 09:00:00,1.22,8.96,5.0,14.46,77.41,57.75,11.43,77.41,1.2999999999999972,False,none
2023-01-06 10:00:00,1.5,9.01,5.06,14.25,89.68,68.65,11.24,89.68,12.27000000000001,True,festival
2023-01-06 11:00:00,1.18,8.98,5.01,14.3,79.64,56.41,11.29,79.64,-10.040000000000006,False,none
2023-01-06 12:00:00,1.02,9.06,5.01,14.58,73.25,43.27,11.55,73.25,-6.390000000000001,False,none
2023-01-06 13:00:00,0.96,9.35,5.29,15.46,68.96,37.67,10.87,68.96,-4.290000000000006,False,none
2023-01-06 14:00:00,0.97,9.94,5.83,16.53,67.04,42.48,10.41,67.04,-1.9199999999999875,False,none
2023-01-06 15:00:00,1.3,9.93,5.74,16.53,69.93,53.34,10.07,69.93,2.8900000000000006,False,none
2023-01-06 16:00:00,1.0,9.95,5.84,16.8,74.52,50.98,10.34,74.52,4.589999999999989,False,none
2023-01-06 17:00:00,6.75,9.85,5.67,16.72,80.65,50.76,10.07,159.2721518987342,84.7521518987342,True,festival
2023-01-06 18:00:00,1.27,9.97,5.79,16.53,75.81,44.62,10.34,75.81,-83.46215189873419,False,none
2023-01-06 19:00:00,1.56,9.89,5.68,16.57,76.64,40.9,10.15,76.64,0.8299999999999983,False,none
2023-01-06 20:00:00,1.62,9.95,5.85,3.05041666666667,74.47,40.98,10.31,79.31111111111112,2.6711111111111165,False,none
2023-01-06 21:00:00,1.65,9.78,5.87,2.58375,72.63,46.62,10.27,80.94444444444444,1.6333333333333258,False,none
2023-01-06 22:00:00,1.67,9.88,5.82,2.35791666666667,76.13,68.73,10.41,82.03333333333333,1.0888888888888886,False,none
2023-01-06 23:00:00,1.42,9.91,5.68,3.41,76.77,57.66,10.39,76.77,-5.263333333333335,False,none
2023-01-07 00:00:00,1.39,9.91,5.78,3.41,71.61,50.51,10.54,71.61,-5.159999999999997,False,none
2023-01-07 01:00:00,0.97,9.76,5.79,6.5,70.53,45.22,10.2,70.53,-1.0799999999999983,False,none
2023-01-07 02:00:00,0.87,9.94,5.72,6.31,77.14,41.5,9.98,77.14,6.609999999999999,True,festival
2023-01-07 03:00:00,0.76,9.88,5.64,6.42,76.77,39.35,9.72,76.77,-0.37000000000000455,False,none
2023-01-07 04:00:00,0.77,9.92,5.65,6.92,71.96,42.28,10.31,71.96,-4.810000000000002,False,none
2023-01-07 05:00:00,0.82,9.84,5.75,16.47,72.33,55.34,10.15,72.33,0.37000000000000455,False,none
2023-01-07 06:00:00,0.84,9.86,5.72,16.83,77.62,63.44,10.29,77.62,5.290000000000006,True,festival
2023-01-07 07:00:00,0.92,9.85,5.67,16.58,74.29,54.41,10.17,74.29,-3.3299999999999983,False,none
2023-01-07 08:00:00,95.69,9.84,5.89,16.77,70.05,47.94,10.16,70.05,-4.240000000000009,False,none
2023-01-07 09:00:00,1.16,9.83,5.63,16.49,67.5,43.42,10.37,67.5,-2.549999999999997,False,none
2023-01-07 10:00:00,0.96,9.51,5.83,17.53,66.56,40.25,7.6,66.56,-0.9399999999999977,False,none
2023-01-07 11:00:00,0.83,9.98,6.55,18.98,73.3,52.91,9.16,73.3,6.739999999999995,True,festival
2023-01-07 12:00:00,0.84,9.95,6.51,18.99,93.7,56.76,10.25,93.7,20.400000000000006,True,festival
2023-01-07 13:00:00,0.65,9.83,6.54,18.92,99.52,85.13,10.21,99.52,5.819999999999993,True,festival
2023-01-07 14:00:00,0.76,9.87,6.66,19.06,130.46,57.28,10.29,120.57409395973156,21.05409395973156,True,festival
2023-01-07 15:00:00,1.0,9.67,6.7,19.23,157.57,53.08,10.37,138.58677852348993,18.01268456375837,True,festival
2023-01-07 16:00:00,1.01,9.87,6.53,19.28,174.47,41.31,10.4,149.81563758389262,11.228859060402698,True,festival
2023-01-07 17:00:00,0.98,9.93,6.62,18.73,188.17,17.66,10.12,158.918322147651,9.102684563758373,True,festival
2023-01-07 18:00:00,0.98,9.75,6.48,18.75,183.01,79.82,10.13,155.48986577181208,-3.4284563758389197,False,none
2023-01-07 19:00:00,0.99,9.85,6.47,18.99,166.32,56.5,10.25,144.40053691275168,-11.089328859060402,False,none
2023-01-07 20:00:00,0.99,9.88,6.59,15.96,135.87,54.52,10.23,124.16865771812081,-20.231879194630864,False,none
2023-01-07 21:00:00,0.99,9.93,6.54,8.92,109.74,85.71,10.22,106.80711409395973,-17.361543624161087,False,none
2023-01-07 22:00:00,0.99,9.95,6.54,8.89,96.29,64.65,10.2,96.29,-10.51711409395972,False,none
2023-01-07 23:00:00,0.98,9.65,6.56,8.76,87.96,59.01,10.14,87.96,-8.330000000000013,False,none
2023-01-08 00:00:00,0.99,9.8,6.39,9.01,80.13,50.88,10.26,80.13,-7.829999999999998,False,none
2023-01-08 01:00:00,1.0,9.79,6.55,8.91,74.3,51.05,10.32,74.3,-5.829999999999998,False,none
2023-01-08 02:00:00,0.99,9.92,6.48,8.89,76.39,56.72,10.17,76.39,2.0900000000000034,False,none
2023-01-08 03:00:00,0.99,9.87,6.53,8.87,79.81,55.09,10.21,79.81,3.4200000000000017,False,none
2023-01-08 04:00:00,0.98,9.81,6.53,9.08,74.11,48.13,10.13,74.11,-5.700000000000003,False,none
2023-01-08 05:00:00,0.99,9.84,6.49,9.0,70.11,44.48,10.29,70.11,-4.0,False,none
2023-01-08 06:00:00,0.99,9.9,6.46,9.07,69.36,41.86,10.19,69.36,-0.75,False,none
2023-01-08 07:00:00,0.99,10.01,6.63,18.91,72.86,41.16,10.21,72.86,3.5,False,none
2023-01-08 08:00:00,1.0,9.81,6.49,19.2,69.07,45.95,10.36,69.07,-3.7900000000000063,False,none
2023-01-08 09:00:00,1.0,9.77,6.65,19.25,67.65,46.04,10.39,67.65,-1.4199999999999875,False,none
2023-01-08 10:00:00,0.87,9.96,6.62,18.95,68.02,42.32,10.23,68.02,0.36999999999999034,False,none
2023-01-08 11:00:00,0.83,9.86,6.59,18.95,72.99,41.76,10.23,72.99,4.969999999999999,True,festival
2023-01-08 12:00:00,0.77,10.01,6.66,18.89,69.79,46.08,10.2,69.79,-3.1999999999999886,False,none
2023-01-08 13:00:00,0.99,9.76,6.51,19.04,68.69,42.34,10.28,68.69,-1.1000000000000085,False,none
2023-01-08 14:00:00,1.0,10.01,6.53,19.13,68.29,42.42,10.38,68.29,-0.3999999999999915,False,none
2023-01-08 15:00:00,0.99,9.96,6.45,18.95,74.27,48.12,10.19,74.27,5.97999999999999,True,festival
2023-01-08 16:00:00,0.99,9.84,6.38,18.95,74.63,43.75,10.21,74.63,0.35999999999999943,False,none
2023-01-08 17:00:00,0.98,9.75,6.42,18.69,73.6,41.44,10.27,73.6,-1.0300000000000011,False,none
2023-01-08 18:00:00,1.0,9.73,6.51,3.11,73.83,41.08,10.25,73.83,0.23000000000000398,False,none
2023-01-08 19:00:00,0.92,9.92,6.61,3.12,71.46,43.64,10.28,71.46,-2.3700000000000045,False,none
2023-01-08 20:00:00,1.0,9.94,6.59,3.08,69.4,42.78,10.15,69.4,-2.059999999999988,False,none
2023-01-08 21:00:00,0.99,9.83,6.72,3.09,71.83,43.95,10.35,71.83,2.4299999999999926,False,none
2023-01-08 22:00:00,0.99,9.94,6.62,3.1,68.22,47.35,10.4,68.22,-3.6099999999999994,False,none
2023-01-08 23:00:00,1.0,9.8,6.5,3.11,68.51,43.9,10.32,68.51,0.29000000000000625,False,none
2023-01-09 00:00:00,1.0,9.86,6.53,3.1,74.23,44.3,10.32,74.23,5.719999999999999,True,festival
2023-01-09 01:00:00,0.98,9.94,6.53,8.86,72.23,45.29,10.17,72.23,-2.0,False,none
2023-01-09 02:00:00,1.0,9.88,6.57,9.17,80.47,49.26,10.33,80.47,8.239999999999995,True,festival
2023-01-09 03:00:00,0.99,9.86,6.53,8.91,70.18,47.04,10.39,70.18,-10.289999999999992,False,none
2023-01-09 04:00:00,0.99,9.8,6.56,10.84,72.55,50.97,10.15,72.55,2.3699999999999903,False,none
2023-01-09 05:00:00,0.99,9.93,6.47,12.99,70.99,47.52,10.18,70.99,-1.5600000000000023,False,none
2023-01-09 06:00:00,1.0,9.92,6.49,11.11,68.46,45.17,10.25,68.46,-2.530000000000001,False,none
2023-01-09 07:00:00,0.99,9.83,6.47,15.03,71.88,47.37,10.24,71.88,3.4200000000000017,False,none
2023-01-09 08:00:00,0.98,9.83,6.5,16.83,77.85,46.86,10.29,77.85,5.969999999999999,True,traffic
2023-01-09 09:00:00,0.98,9.82,6.61,18.78,117.23,49.09,10.18,111.78369127516778,33.93369127516779,True,traffic
2023-01-09 10:00:00,0.99,9.75,6.68,18.93,122.8,52.19,10.25,115.48456375838926,3.700872483221474,False,none
2023-01-09 11:00:00,0.89,9.49,6.62,19.27,110.87,52.94,10.62,107.55791946308725,-7.926644295302012,False,none
2023-01-09 12:00:00,0.87,8.99,6.83,19.59,91.27,51.11,11.2,91.27,-16.28791946308725,False,none
2023-01-09 13:00:00,0.78,9.13,6.78,19.76,102.49,48.46,11.33,101.99,10.719999999999999,True,festival
2023-01-09 14:00:00,0.68,8.88,6.72,23.76,110.87,58.09,11.22,107.55791946308725,5.56791946308725,True,festival
2023-01-09 15:00:00,0.65,8.9,6.79,25.79,87.44,68.03,11.35,87.44,-20.117919463087247,False,none
2023-01-09 16:00:00,0.58,9.0,6.77,25.25,86.33,63.39,11.32,86.33,-1.1099999999999994,False,none
2023-01-09 17:00:00,0.66,9.02,6.78,25.65,80.71,55.39,11.35,80.71,-5.6200000000000045,False,none
2023-01-09 18:00:00,0.81,9.08,6.67,25.83,76.14,51.84,11.42,76.14,-4.569999999999993,False,none
2023-01-09 19:00:00,1.25,8.94,6.65,25.96,72.31,54.56,11.0,72.31,-3.8299999999999983,False,none
2023-01-09 20:00:00,1.72,8.94,6.64,10.78,80.18,48.68,11.22,84.75555555555556,12.445555555555558,True,festival
2023-01-09 21:00:00,1.86,9.0,6.69,8.81,109.19,44.11,11.2,106.44167785234899,21.686122296793428,True,festival
2023-01-09 22:00:00,1.18,8.99,6.8,5.67,89.95,42.09,11.04,89.95,-16.491677852348985,False,none
2023-01-09 23:00:00,1.72,8.98,6.89,5.67,79.28,45.13,11.14,84.75555555555556,-5.194444444444443,False,none
2023-01-10 00:00:00,1.34,9.07,6.78,5.36,72.59,50.49,11.08,72.59,-12.165555555555557,False,none
2023-01-10 01:00:00,1.18,9.06,6.78,5.6,68.31,48.48,11.21,68.31,-4.280000000000001,False,none
2023-01-10 02:00:00,1.08,9.04,6.66,5.68,65.69,52.96,11.14,65.69,-2.6200000000000045,False,none
2023-01-10 03:00:00,1.0,8.89,6.74,8.11,64.38,50.79,11.33,64.38,-1.3100000000000023,False,none
2023-01-10 04:00:00,1.0,9.07,6.73,8.6,67.41,47.35,11.22,67.41,3.030000000000001,False,none
2023-01-10 05:00:00,1.04,8.98,6.69,8.74,72.59,49.75,11.16,72.59,5.180000000000007,True,festival
2023-01-10 06:00:00,1.14,8.97,6.92,8.72,70.23,51.78,11.3,70.23,-2.3599999999999994,False,none
2023-01-10 07:00:00,1.4,8.88,6.8,8.71,69.66,49.88,11.26,69.66,-0.5700000000000074,False,none
2023-01-10 08:00:00,2.14,9.14,6.81,8.58,68.54,52.05,11.32,101.50126582278482,31.84126582278482,True,traffic
2023-01-10 09:00:00,2.1,8.88,6.78,25.81,72.78,57.14,11.34,101.0,-0.5012658227848164,False,industrial
2023-01-10 10:00:00,1.32,8.9,6.68,25.7,73.92,49.85,11.35,73.92,-27.08,False,none
2023-01-10 11:00:00,0.92,9.73,5.98,22.54,78.27,47.82,10.55,78.27,4.349999999999994,False,none
2023-01-10 12:00:00,0.76,10.68,4.53,17.88,78.81,56.69,9.81,78.81,0.5400000000000063,False,industrial
2023-01-10 13:00:00,0.74,10.24,4.45,18.02,83.83,59.09,9.88,83.83,5.019999999999996,True,festival
2023-01-10 14:00:00,0.88,10.61,4.43,18.19,83.92,54.63,10.05,83.92,0.09000000000000341,False,industrial
2023-01-10 15:00:00,0.62,10.82,4.59,17.78,79.6,63.43,9.82,79.6,-4.320000000000007,False,none
2023-01-10 16:00:00,0.77,10.79,4.56,18.06,90.18,71.09,9.91,90.18,10.580000000000013,True,festival
2023-01-10 17:00:00,0.75,10.54,4.52,17.92,109.6,60.11,9.84,106.71409395973154,16.534093959731536,True,festival
2023-01-10 18:00:00,1.07,10.66,4.57,8.69,89.49,54.38,9.97,89.49,-17.224093959731547,False,none
2023-01-10 19:00:00,1.45,10.57,4.54,8.65,77.98,51.79,9.81,77.98,-11.509999999999991,False,none
2023-01-10 20:00:00,1.83,10.38,4.62,8.66,71.19,51.93,9.78,90.74444444444444,12.764444444444436,True,festival
2023-01-10 21:00:00,1.86,10.36,4.54,7.69,67.07,52.52,9.75,92.37777777777778,1.63333333333334,False,none
2023-01-10 22:00:00,1.98,10.31,4.55,6.37,64.5,50.56,10.06,98.91111111111111,6.533333333333331,True,festival
